UUID;Word;Description;
e755888a-5f0b-43b9-86b8-50103031d696;Lemon;Lemon;
7f1cdb14-bce7-4540-93a1-1d85cc8b9ff9;Morning;Kiwi;
679affb5-5ca4-4275-aef8-d3062eaf0adc;Apple;Tree;
fe5cfe15-b6b1-4564-9e2e-b621ce79d4b0;Tree;Tree;
c08fd353-a7bf-45be-b495-ab6f151b5685;Morning;Morning;
9a2abf93-d986-4d00-956e-d9fa74176154;Banana;Banana;
19812ec1-6dbb-41c3-a5fe-999e4dd54bfc;Banana;Apple;
c7c8a093-3e39-46bf-8c9e-5fc651ebaad4;Evening;Lemon;
d72c9b4f-3a75-4f9f-9f3c-0602923ba87d;Kiwi;Afternoon;
182deaa7-26ab-4367-9718-00880aab0bb8;Tree;Evening;
a59588d4-fbe7-4c72-bfb9-ea1abeeae76b;Lemon;Lemon;
9f4b8e58-3be2-482b-8754-e0acef7d13f5;Night;Tree;
3c4847bc-6dde-4e14-a8c6-341c947f8664;Kiwi;Honeydew;
83ceda16-fcd8-4cb5-9a0b-1c2348a05007;Apple;Lemon;
8d834de8-d9ea-40b2-97e8-3087c1ec3701;Lemon;Honeydew;
bf907f46-0a56-4828-b2bf-2534b91e88ab;Morning;Night;
ea38833d-67e7-4485-94b9-510014594faf;Grape;Evening;
b4b41859-bc01-4d4f-b75e-ce486ded244b;Grape;Morning;
22f9bb69-b903-41c7-aa1c-acc2332eed66;Honeydew;Morning;
d246da9e-f569-45b4-b0c8-24b60e2a5a6a;Tree;Kiwi;
12f96ce6-0531-49da-8789-742855688a98;Morning;Lemon;
3cadd6be-992e-4080-a2b4-b4abe5dd16e9;Grape;Night;
49989cc0-8878-4eec-9a35-b1dd1fdc0f55;Kiwi;Banana;
17e6e20c-64fa-4e5d-ab2f-c32b739524ba;Evening;Honeydew;
69dd3d4f-4a79-4ed6-a523-69a1b38ea25d;Evening;Night;
29363d0e-4ba0-4f01-93ad-8ca9b34bdef8;Lemon;Honeydew;
1a7657e1-430f-4b22-8638-7982cd46f988;Honeydew;Evening;
9b45a3ab-8806-4d40-b18e-d14c5ff47e47;Afternoon;Tree;
0219f334-9369-4af4-92a3-7a27d55a1e79;Kiwi;Tree;
7dd5bf2a-77b3-49d5-9b9e-abe9f0e812b2;Morning;Morning;
f1df5fed-4c89-4ad6-99d3-e18124c079d4;Tree;Morning;
556ecfab-82b1-46ae-b1a4-5ed42d3c35a7;Tree;Honeydew;
4988c5c1-c4c9-4da1-bd48-15432c6c9593;Morning;Grape;
9d5dd119-9b40-4856-8742-2d8b897f6218;Kiwi;Morning;
4fdda75d-b7e7-4b1f-b46b-f30fc24828b5;Evening;Honeydew;
8d5d5a66-852f-42a8-b073-76d4519e48c3;Lemon;Afternoon;
975042b2-df40-47f0-9eb2-2c6c7f87f825;Night;Kiwi;
4c0006fe-82e8-40cd-9310-a348f0beb83e;Morning;Apple;
bd0575f1-b75c-4bb5-b55c-62e33d85c2f1;Honeydew;Honeydew;
24d9d852-1256-4679-b243-0017473f119a;Tree;Tree;
ebdca18d-5332-4824-90e2-edca0e506362;Grape;Honeydew;
3ece248a-756b-41ef-a8d6-7efcb6e494cd;Tree;Honeydew;
841ba7f4-a653-473e-8c20-c6989b123491;Grape;Afternoon;
bf0a8268-a046-4778-a954-3bf6668e4f38;Apple;Apple;
2503b00e-33e7-4e50-bfe9-1528a29d08fd;Apple;Tree;
8dc79100-4077-4f02-86e2-87a40bf63650;Evening;Kiwi;
ad14a44a-b1af-411a-be4a-ecdf1e0f70fe;Afternoon;Kiwi;
85d3d236-dce2-4982-87d4-fc9b4beb87e2;Tree;Evening;
b4584418-6f18-4c50-83fb-db3062623520;Tree;Tree;
74bb471d-896f-4849-86fa-41447a123bd9;Apple;Lemon;
a6cba0ee-c327-4125-a017-8be6a6e8fd24;Honeydew;Banana;
4fb20ccd-3782-4b0f-b3dd-f7650ac99d29;Night;Apple;
9b00d0e4-fec2-44d1-8cce-0f67be731609;Afternoon;Evening;
851683c2-6780-4f4b-ba2f-212753b58cb8;Grape;Grape;
f729ab99-ea2d-4308-9948-63a0741622cf;Honeydew;Apple;
db877465-eb3c-46e3-941f-1939437bd92c;Honeydew;Evening;
2a92c005-629a-4e85-bc91-cfce8e39d3e3;Lemon;Kiwi;
1a244497-a615-4805-bfb4-9020b45947e2;Grape;Afternoon;
59400b5a-3d69-4ac3-bbf5-0e3dd9da6de8;Evening;Evening;
e530bfd8-bf6c-49e4-9ab5-cdabf3aae470;Night;Kiwi;
b54123d8-1bcf-44f6-9892-32831fc6da10;Honeydew;Morning;
b7f2f7eb-c0f2-49e9-bf1f-425badedeb75;Night;Morning;
75b6eb55-7cb6-4ef6-8c78-754b6bd1ecaa;Apple;Apple;
ab65eeda-f53c-4036-bf5f-65b02a5f9a96;Night;Kiwi;
d29e6691-7ee9-47bf-b8f0-1abf88d52c3d;Evening;Morning;
cb75802b-0477-4ef7-ab91-31fe9e7e2542;Tree;Honeydew;
2b5d3b60-3069-4f52-9558-f9f7c3506c4f;Grape;Afternoon;
520bb301-21a7-4309-9b87-98cde32188cc;Tree;Grape;
b7ff64aa-5a18-4a9b-95c2-d03f5e79da12;Kiwi;Kiwi;
2f586d9d-bb78-4480-bf83-fee880b1b8d2;Morning;Kiwi;
ab5aed07-fca8-48b3-91e8-41c345914a62;Evening;Morning;
4382f2ed-7539-4d16-b54a-17295c64f953;Apple;Lemon;
83200f0c-bc91-4604-b339-7477c741768e;Lemon;Morning;
acaf2792-b94b-4f26-b353-7e5cc7023ac7;Banana;Evening;
61f01d05-3498-41b9-a9d4-930ff53e0e1d;Afternoon;Night;
8e567996-6900-49c2-a77b-542628800aa1;Kiwi;Afternoon;
4aba9f3b-07ba-4670-9cc0-00ec75cc18e3;Night;Night;
3d6bd6c5-c4e8-4566-9b99-a20d6c11ccb1;Afternoon;Tree;
11bd2ed3-8710-429d-bbfc-be9427971a99;Afternoon;Tree;
6a026839-ea03-4f3d-a447-14b845f0ee49;Tree;Night;
3a934528-c4e3-4867-a79d-93760da75319;Apple;Afternoon;
781c75a5-542a-4fa8-91df-8c595b91c8bb;Banana;Lemon;
0a8da682-0d30-451b-9767-584e25a4df08;Afternoon;Tree;
4b956cc7-ee73-499e-80e0-37c9a1faef27;Morning;Kiwi;
42bb5b6f-1bce-450d-a6fd-6c0d474561dc;Lemon;Evening;
516fa7af-58b0-479e-bd28-84a9386d50ea;Honeydew;Lemon;
0023c17d-71c4-413e-9e00-a455aac4f02f;Afternoon;Lemon;
304d42aa-0147-482e-86b7-896d64804b6f;Morning;Banana;
9d73707f-9929-4290-90c4-95db6479fabe;Night;Tree;
0cae836a-8f75-4121-b8e3-760933952f4e;Lemon;Apple;
1f989299-46af-40a6-97a7-0a54294015e6;Kiwi;Apple;
39f2b8ce-2ec7-4d19-bddf-d4a77bbdb3ea;Apple;Morning;
9cf02d0b-80bc-414e-b08b-e7a38dba4a49;Kiwi;Apple;
7408dd15-835f-4d7d-bc4f-1fc0f7a95bea;Tree;Banana;
8fb39aac-27b6-42e3-a012-46a972c0ce7e;Tree;Morning;
83482f02-60e6-4bb7-8635-2f58ee3de6ae;Banana;Lemon;
2d650dfd-99c9-4d4b-b36e-1c7a300408b6;Grape;Afternoon;
b2267cad-cd19-476f-8277-4af42391d973;Tree;Night;
02af0ec9-f5d2-403b-996b-35c25895e768;Night;Night;
26dbcd3d-0201-4d28-bcdd-c865197b976c;Afternoon;Banana;
c3bf32ee-f0a4-4583-a770-bb4de6cd7d7b;Grape;Morning;
142d9865-3bea-48f4-8797-ed601360a83a;Tree;Tree;
1eb8683e-908d-49ad-9067-80d879a9cc5e;Tree;Honeydew;
c1b58a4d-f603-4564-9298-4fc0acdb977c;Morning;Lemon;
4f9b9357-0336-4de9-924c-1ec791a0eb7b;Morning;Honeydew;
18029e8a-0f5b-4635-9352-dbcd806a88d8;Evening;Evening;
a8b4ca47-d3f9-4c9d-b241-39b2807d3618;Grape;Grape;
3d9c674d-80a4-49b4-a6b3-e009ba32bf63;Lemon;Night;
6511d9ba-43ba-4e46-8b4a-804f53fe47b1;Tree;Honeydew;
25894ba2-2d20-44e8-af79-2810468cb853;Tree;Night;
8d1d0f22-e391-4af5-84df-f63f8c1376a0;Tree;Honeydew;
9ed186a9-2cfd-44f6-a4c9-97b802421e53;Grape;Kiwi;
87ee1b16-e672-4d25-aab8-c46010626225;Night;Apple;
a064c707-eeaf-43b6-b339-74b75357daf9;Afternoon;Evening;
187b3fdf-8bcf-4ac5-9302-2e50d2fc97e8;Tree;Apple;
1e398e07-b6b7-4429-ba62-0bbd0f2e6c9e;Grape;Honeydew;
5f6f970f-8221-45b3-b4c1-72ad3ec172a3;Banana;Kiwi;
cdb0e41f-916b-47be-9f17-e9ab8b1ba222;Evening;Lemon;
dfeb8d73-50da-4fa0-bac3-fe4cd4b5a37a;Honeydew;Evening;
564748c5-fe1f-47fa-9b4d-dc0b85c04fe5;Evening;Kiwi;
0564598a-a10a-4d92-83f7-4619a7b6956b;Morning;Lemon;
1e6c1fb9-c38d-4b88-881f-128ecb74fe96;Lemon;Evening;
18345896-5cd3-4537-9d2f-3dc1f5976763;Kiwi;Night;
39944a5d-7678-4dc6-90a7-8736c19e21c0;Evening;Banana;
fa4277f2-c04b-4008-b85e-7191abb487be;Honeydew;Night;
0cd2d149-023d-45eb-a715-1298b868f48c;Night;Night;
83e7d23c-ddf1-46b0-a697-2ce523e2c69c;Kiwi;Evening;
26295053-71e1-49d9-a739-a94b8e35b8ac;Evening;Banana;
96e388f6-c176-47a8-9139-e9d526e8be81;Apple;Honeydew;
13ef4cd1-d340-44d8-a546-8b4787a9fcb3;Morning;Apple;
2b0eafb6-0965-405e-a1d6-05d860c2eeca;Banana;Tree;
f34d42b1-3c79-44e5-be02-a7029db27761;Tree;Evening;
12e0f303-080a-4af5-ac65-af88ae7aeab5;Morning;Honeydew;
f12c5548-ea3e-4138-a2c2-47d5ed94856c;Tree;Evening;
2c9d2965-cd88-4733-bccb-513d98e43886;Afternoon;Grape;
7240d9a4-afed-4338-8599-d9fbf88e98d8;Kiwi;Honeydew;
59f2230a-571e-4e7f-aff2-42b0956e0707;Kiwi;Night;
55693a14-a249-4b65-ba4e-98226a72d10f;Night;Kiwi;
6c1154e0-ac2d-4bdf-a387-6a2e2d5c58cc;Kiwi;Evening;
a1d1aa8c-8d24-4117-9650-6fca309f3614;Night;Afternoon;
289dc84b-8f55-430b-be90-dbacd42daad8;Tree;Lemon;
4c75ac33-00f3-427e-95e6-020555176f24;Tree;Grape;
3beb61ee-7ed6-4617-ae6f-078e5257b27b;Lemon;Apple;
13343711-0f5f-47af-9c32-1f639fe9cfcc;Morning;Tree;
5915a12d-ca0a-4bbe-a90e-fe62d7e99aac;Evening;Grape;
cc0aa3ee-cff2-4fe9-9767-6dbbcc6f1210;Banana;Lemon;
512f57e0-705b-4335-b025-d4f7b9ee9453;Honeydew;Banana;
9849cb7c-784b-4d8f-8ba1-19258915304f;Morning;Grape;
36f0d234-5671-4aa6-ab4a-b00224ce371d;Night;Apple;
19f10dda-c1ec-4ff0-9695-7c303c52216b;Apple;Banana;
cd581c2a-6e25-4ca5-ad90-1841afbaff7c;Tree;Banana;
adc361a8-79b0-4f06-b7c8-0b6a293997c4;Banana;Honeydew;
075098e7-2319-4708-9203-729f028cbe14;Honeydew;Evening;
520059ff-3183-45e9-8e44-15066df3b856;Kiwi;Honeydew;
8e00024c-96a1-4fd1-8224-680a2b45f316;Lemon;Evening;
5862f5d5-7541-480e-bbc7-5cf5ead29bc6;Apple;Evening;
ea9adff6-138c-4704-a9cf-02f6a357957e;Tree;Afternoon;
e269374f-9ecf-4081-b37f-084a767d57c9;Morning;Grape;
bfe73561-be1c-43f8-b0e4-11c32694b692;Tree;Apple;
019ef472-5371-446e-a649-660bb482e951;Night;Banana;
9c883294-b975-4f33-8bc8-b7a261d3a2d2;Honeydew;Kiwi;
3f789c0f-00d5-431c-b076-7f45cfa01bcd;Afternoon;Afternoon;
7f7ee655-df34-4e3b-b25c-20aa88ac2c50;Honeydew;Kiwi;
bcb69fc5-cb3b-4fd4-952f-b4488a0fd368;Afternoon;Afternoon;
df8c30fe-342b-44dd-81e7-c1e32d66d468;Afternoon;Lemon;
9179d453-d6a8-4ef0-bed8-cc218d5d1cb6;Honeydew;Kiwi;
782ca590-5d89-4166-ad34-3486e4ab276e;Night;Kiwi;
b15a4f88-1f3c-445e-86b1-ab6c3031c862;Lemon;Afternoon;
e9211de6-f9e2-482e-8c72-55dd705cbcb8;Honeydew;Honeydew;
136a274b-386a-4b13-8035-2eaa3f60295a;Lemon;Night;
acccf2d9-56d7-4e7f-bf74-5bc636cd3232;Grape;Evening;
00dfde80-82e4-45b6-a9b5-2eb3ce8babb5;Evening;Honeydew;
a7d74b1e-4be3-4878-b522-2fa1e339902e;Apple;Banana;
f47989d1-491f-4b42-a9e7-cf92a655e532;Kiwi;Apple;
55941f6e-cb6d-495c-ab6a-c58cdc99bd72;Afternoon;Honeydew;
7eaa05ad-6f22-4885-bde5-6538d3055622;Grape;Kiwi;
1a7e212c-a6a5-4ac1-ae00-0ef05040ebc6;Kiwi;Lemon;
27c5275a-9ec1-4b4d-87e9-6facc6e0800f;Apple;Banana;
982cfac1-e75b-40f8-ab86-4df0ae0037db;Night;Honeydew;
5d8f504c-3011-4174-a34a-b9764dacc8b8;Banana;Grape;
e3b7fa4f-51a3-49af-acae-dc517a14786d;Morning;Afternoon;
bd37052e-0c5b-4cb9-be5a-9f896feb4ea0;Tree;Morning;
bc523fcf-9dc6-4126-8ace-7081ab291c82;Banana;Banana;
6ffa687a-3ff5-4e6a-b75c-dafe5a5b0967;Evening;Night;
6600ef59-e247-43a7-b633-3060040981d3;Evening;Afternoon;
dc163d40-c191-4791-9f6a-d6b4ee4c411c;Banana;Evening;
611cf272-4985-4075-88ea-95f7c02febb9;Night;Morning;
2d6d670c-7867-40fc-862a-bf8aaddf432f;Tree;Night;
1eeacf09-c209-4517-873a-1753ae0fa144;Kiwi;Kiwi;
fd7e603c-cd17-4d75-a4ce-771f97d3f18f;Morning;Afternoon;
0d81f622-ddcc-4378-a924-2e1a799123af;Tree;Night;
e50ebdb6-bfa0-45e7-a39a-7e5f1794c674;Afternoon;Lemon;
e92c1d44-7bd5-4207-86cc-d839c0034140;Afternoon;Morning;
a7aadc5c-bee0-4f03-9c19-684337ea614f;Night;Banana;
5ff23090-49d8-4999-8a3b-2a628f4facef;Lemon;Banana;
94832ba9-ffd9-4127-b5ac-e0fd083a2a9e;Lemon;Evening;
51e1ecc0-a1f8-4765-a642-eaf1544fa36b;Grape;Honeydew;
ba99a239-6022-4d1e-b20a-f46b9810239d;Apple;Honeydew;
6421b967-1b3b-420a-b5f1-d4b2f4e9ece4;Afternoon;Tree;
affe97ce-9d1a-4afa-bb46-e56cf5a2a8c4;Tree;Honeydew;
cec561fa-98d5-4cdf-8680-fdd93084d51c;Lemon;Honeydew;
f0789d4b-5781-4e1e-9035-d3dc294470b1;Apple;Tree;
282d6a86-49b0-434e-90f7-61c011b587fa;Night;Grape;
d647aea9-931c-4e6b-87f3-319f8eca451b;Night;Afternoon;
82be4f79-31e6-4ac2-ad5f-622a7ba71d27;Honeydew;Kiwi;
0513bd59-6817-4449-9652-3d7edba9db7b;Morning;Kiwi;
ee9f8cd5-77a3-4364-b7e7-1a3c587253b3;Grape;Night;
0e92f8aa-3776-4ecb-8aa9-b75b81991c1a;Banana;Tree;
b57b1c89-f4f4-4755-9d49-a8a8574ada64;Lemon;Grape;
595c441f-4dd5-4947-b0a7-97919aaf1031;Afternoon;Banana;
fb00fceb-7cc9-41ff-8049-18a13fe207d7;Afternoon;Apple;
0de0256f-2a8c-4bc0-9c03-17820699539f;Banana;Tree;
19236459-2a61-4078-8cde-38408b5f5e2e;Kiwi;Tree;
e09b92f0-b80b-4560-9ab7-ce9032b68d67;Morning;Evening;
58521d39-c74f-4351-abb3-bdd123447d17;Honeydew;Night;
2ba50003-a5ff-4021-9183-00c3f2e58610;Honeydew;Night;
1557a04c-0f06-4d18-ac07-ebc768bc2503;Evening;Evening;
fb920b13-72a3-4ea6-9a6e-bda3fd7de8e0;Lemon;Apple;
f12f7a2d-8cb2-46d4-95b6-db03579ee2b6;Tree;Banana;
b2bc1ddc-590e-44d1-9dc3-070f16366982;Apple;Evening;
f122dae1-7010-4a11-ae8e-78ea999179b3;Honeydew;Night;
2a130748-291f-4a5b-b996-94a0cc1f9be3;Tree;Banana;
193a7048-37ab-470b-9250-ff100d6af819;Banana;Honeydew;
236a22a4-a341-4111-a5f4-a4361fe279e7;Tree;Tree;
6969f475-6d27-46c3-b9cb-55df36f032bb;Afternoon;Kiwi;
e9fd13dd-a5a2-4198-8555-97e19dc875dc;Night;Apple;
677ed523-ede5-4861-ae46-36e49bc7be62;Evening;Grape;
d84e5b79-7f04-4545-8667-b727ac11fc11;Banana;Grape;
b2317cbd-a779-4e6b-982d-e1608a0d3ce2;Night;Afternoon;
4abf1af0-e0b2-49f4-b5a3-2930250a7721;Afternoon;Lemon;
40000cbe-5bf4-4391-8856-6f1193d854d2;Apple;Morning;
9ab6fa74-c13a-4add-96bf-1f19f87980a1;Banana;Afternoon;
250551a3-5512-42a3-ae17-c4b89be591c1;Grape;Tree;
d4a5704b-7cfb-4f05-b95e-9313b23ac7da;Banana;Honeydew;
2697568e-70c9-4c20-9d77-53156e110916;Tree;Honeydew;
d27c18b3-0f62-4dce-b3f9-88b47a2e0cb5;Grape;Grape;
9d4ad6a2-33f7-4628-9dfa-f7a9275985ef;Morning;Night;
71ce2049-d005-4112-b5be-85dd84e0ada7;Evening;Apple;
7879680c-8cef-42bf-b6b7-19411eb97e62;Kiwi;Night;
00ee317b-f1ed-4ec2-89ef-bb1ad9d1f46c;Lemon;Afternoon;
23ccddcd-d1bf-4e04-953c-ea5250324f96;Honeydew;Banana;
e05baab3-5205-4302-b1d6-d2a273f06c71;Honeydew;Kiwi;
45f7b23c-3fa0-48ca-b20e-a0377db3fff3;Tree;Honeydew;
fb1b24d7-6b8e-4a9a-83be-7dfcc292604d;Banana;Banana;
aa3acca3-11fd-4460-b8e8-b6beb3aff4f9;Banana;Night;
f55d4bba-80fb-4487-8ffd-03243709d530;Lemon;Grape;
e133173f-d2ef-43e1-9d81-a4283b3d04cb;Lemon;Lemon;
9689bcbf-7da3-431b-9113-d3593a7951be;Night;Afternoon;
cc6063f7-bb90-4880-9a96-addf65b1bd6e;Morning;Apple;
d2cfa718-30e1-4d25-8f05-c89bf7691e5d;Lemon;Banana;
dd852f43-ddde-4a42-ac5a-1172a0405081;Tree;Evening;
7e82c2b3-e94e-45ff-a269-8433be51222f;Afternoon;Morning;
abfd3d97-fc7d-4715-a3be-e1046d47639d;Evening;Banana;
fd98edef-c5af-45b1-8b52-3dd00de654fb;Honeydew;Morning;
4430cd6d-83ec-4c51-a2ae-7a4fb5d6f6f2;Night;Banana;
9e02cc39-bd0f-4495-bbd7-91caa8d9430e;Banana;Kiwi;
6998a8d4-2c81-42e1-ad87-a644ea1670c9;Grape;Night;
b69c53aa-5b72-4a48-9d43-3f7b8183f549;Honeydew;Morning;
61198153-da88-4c76-88c9-52815d4552c8;Lemon;Evening;
991e1fb8-5a72-42b0-92e4-f5acb821c87b;Banana;Apple;
a6c0b550-22e3-4b2c-bae3-69c4c4b46e6d;Kiwi;Lemon;
22ad64d9-9618-4196-b9d3-c59f27774f7d;Kiwi;Apple;
44f17530-b1cf-423f-b7d3-deddaddebc24;Night;Evening;
d9c7c105-3ce4-4ed7-94da-b825c8fe7eb4;Morning;Morning;
8d286822-df8a-4479-8b2c-263e07adc26b;Kiwi;Tree;
66befe69-cc9f-408f-9a41-3b1461742505;Banana;Grape;
7900f97a-8ee8-44cd-9560-588a6804189c;Tree;Lemon;
d90e8189-8ab5-4ec5-98b7-3413aed5d72f;Tree;Grape;
4c24715d-169f-41ec-9ee8-05967639553f;Lemon;Lemon;
022ff0c3-9751-4a80-91d9-ef7b33d20b7e;Afternoon;Tree;
f9e0b027-3b4d-4d1b-8845-2b4083e26ac9;Kiwi;Afternoon;
bcd16c26-5e6b-4ae0-a929-6254125964ce;Lemon;Lemon;
89eb50c0-15e2-4545-b365-3afda7f5e693;Kiwi;Afternoon;
305f62de-6f68-464b-9706-bf8a278aae94;Lemon;Morning;
81b62396-5bc6-4a06-9c10-8f7193667eef;Kiwi;Grape;
3bc1d4d0-c0ff-4687-8af5-53903fb72394;Lemon;Evening;
253b4d5d-c871-42d4-bbff-801991a185ce;Tree;Banana;
17ff609a-4263-473b-9c46-cac60580eaab;Night;Tree;
d5344633-3599-4f01-9ac1-ffb508d58a67;Morning;Night;
0a2d3d20-6e40-40ba-b08b-8a6e06e1dd58;Kiwi;Lemon;
6ac16bcd-fef2-4752-93f4-efa823586867;Kiwi;Morning;
e4c2177d-8106-4f72-9fc8-e94f292b5c35;Kiwi;Afternoon;
6c0dadb6-ef89-4fb3-98ab-9b28cfe1a6d8;Afternoon;Banana;
0c9b0ed7-82d8-45d8-be03-399038c93af0;Morning;Honeydew;
e3913c87-1f8f-4d8d-b585-3ee36ee4fb5e;Afternoon;Banana;
1dc1c408-2730-4e63-8030-4ddb6be836a5;Evening;Afternoon;
0afd6a40-8816-488c-a679-4356d5f64679;Apple;Apple;
add8e7fb-42aa-4a0c-82bc-be5d50e8e74b;Banana;Evening;
64a4a2a9-a9ad-4266-8f02-f493b9dd358d;Afternoon;Night;
32ea1587-d32d-4341-ad8d-c345ea9e2680;Lemon;Grape;
a31c0c5d-ef9e-49f3-9127-0cffd142ed84;Grape;Apple;
f3b0e330-461d-4ec7-a49d-d85d74441993;Night;Lemon;
d5f87f49-8104-48b3-bd13-e885a302cc8e;Apple;Night;
1503cb68-7d8c-4cef-87aa-3d221087e386;Lemon;Honeydew;
3b9c3591-bdc1-4b2e-96f0-395dcf13ad2c;Lemon;Tree;
d4df5d66-1ceb-4c94-abba-0972f12df477;Evening;Banana;
2e9062d7-e1b7-492f-b286-ee20ff81c5b4;Afternoon;Apple;
1e13c74f-5648-48a1-ab03-c3238c6399d1;Honeydew;Afternoon;
72418cb3-011b-40f5-984b-561ec48731f0;Tree;Afternoon;
cf6f8e1c-c360-41b5-9aa6-5c726f369825;Afternoon;Grape;
0c92e7aa-5d39-4f1f-bc0d-ac0108e02d68;Afternoon;Evening;
c6f0a88a-98ce-43e8-8970-7f6c61549828;Lemon;Grape;
4e69bdbb-7cda-47c6-b529-95029d689ba3;Banana;Lemon;
0c16846f-4c67-4920-9be1-53a2737bc1ef;Apple;Apple;
9590b071-39d9-4bda-a469-50c2615870be;Lemon;Lemon;
6d9337e1-1222-417a-a2c8-bd87d8067c55;Grape;Lemon;
e7f55540-39f0-44ff-8d18-15c61ad5e374;Morning;Banana;
760c17fa-0140-4826-8285-d6feb11cf4c2;Afternoon;Night;
f7bfba1c-e4f5-4e4a-8459-6a785f50822b;Banana;Lemon;
676743d6-aadd-419e-a365-4af9d36431ea;Evening;Apple;
773195d5-446e-4aed-894d-db960605cd11;Lemon;Banana;
86e0e850-b6d1-4af6-b03f-d9243f748ec3;Honeydew;Apple;
bb3b4b17-f335-40fd-8ccc-0480b9994824;Lemon;Apple;
09626852-e56f-4015-a476-f8a5b379c37f;Banana;Banana;
7d216982-30bb-49da-8460-f0fbe4dcb28e;Banana;Apple;
0e978e0a-a644-4eb6-9fb8-feae048f5eb6;Kiwi;Afternoon;
961e15a3-5106-437a-85d8-6a04a706d9b5;Banana;Tree;
1275e4f8-3a4c-48ff-94bd-8f387521606f;Tree;Afternoon;
423b74b1-1add-41b1-bd89-e811d07b6384;Banana;Afternoon;
ef2509f6-47b2-4570-aa40-8ca78bd6d623;Night;Apple;
b81828c4-9a48-4a3d-ab3a-5c94989019a1;Banana;Lemon;
96f8ee28-37b9-43ba-9b69-f5a1ea025686;Kiwi;Night;
560be5bd-d4e7-41c1-aa97-95701f1229c8;Kiwi;Apple;
5700c1f0-70e3-47df-8ddf-b858db8dfa4a;Evening;Lemon;
98481fbf-e6cb-43ac-90b4-50cfebe7885e;Apple;Evening;
48a5134c-7332-4baa-ab40-7227ff93bd5f;Banana;Evening;
2beaa57a-2d5d-4ef8-a477-e394179feb6c;Night;Night;
2bd21bc7-ea85-4d7b-8998-fe0577a7d7c0;Honeydew;Morning;
e43fffb1-5368-4eca-b1fc-8870d1680452;Lemon;Banana;
e8666491-2413-47c0-af94-a3398287a238;Lemon;Kiwi;
b17e339f-1c15-4dfa-95be-0b9de3e6fc2a;Morning;Evening;
917be710-48de-4bb3-9921-177511813569;Grape;Apple;
2a5fbdee-652c-4e5b-9e78-bb723fa46f3f;Kiwi;Tree;
e0731d6c-9adf-491d-acd4-387bcbb88296;Apple;Lemon;
0fef8a41-5f70-410e-9fe0-acf4227973bf;Kiwi;Tree;
930b8b3e-3d25-44af-890b-468eb11b9943;Night;Apple;
88adc9ba-7ab7-4918-acd8-ef6761c89444;Evening;Afternoon;
166270fe-000f-4019-a9cf-209b91d710fd;Kiwi;Tree;
0e540105-fa91-4efa-bc34-c4c318316297;Lemon;Banana;
51679d84-c112-4de4-a312-a5794c970910;Lemon;Evening;
130102cc-f66b-450c-bca7-df307381c428;Apple;Morning;
65731b92-2f2b-4522-9aab-7166c22e7e34;Morning;Kiwi;
630ceaf5-c380-4d9a-b8c3-bd18b56e065d;Grape;Kiwi;
c967e6e2-6c39-43ee-9da6-c641b136d00a;Morning;Lemon;
8f585370-f9cf-450b-bb03-02085fb9a2f1;Apple;Morning;
f818f4c6-d96e-480e-8e91-68a89ecd508f;Honeydew;Morning;
3bf21beb-a9e9-49d5-86c5-6eba70bc3482;Morning;Honeydew;
1b387b73-521d-4dd8-b511-a509e2175b57;Grape;Tree;
2cd0fcc0-6186-489a-89d1-e67d87709871;Apple;Grape;
df836e5a-1001-4e5c-a99f-581ad238df5a;Afternoon;Night;
16208ded-4a65-434b-a020-f39d50b95efc;Honeydew;Afternoon;
2e5fc9e9-0c3a-4442-9f59-206f6d944119;Banana;Honeydew;
b438da85-eb71-4017-b7bc-35f8de0e7079;Tree;Honeydew;
4b70ddfe-f398-4b63-8c62-5e256cb5732c;Lemon;Banana;
0b021cf5-0094-4405-aca7-2465be337bbe;Apple;Banana;
24d26418-0de5-4ad7-b9f5-28464a305fe7;Lemon;Kiwi;
416d2ac0-2c6d-4461-9780-f02e629c2172;Banana;Evening;
ba2087f3-1f4f-4bec-9963-cecbf7cadd95;Kiwi;Evening;
688997e1-c8dd-48a5-bb91-78a9e0e5f369;Night;Night;
0fdc6e85-4b3c-4f47-a78b-8d8e654c1bbc;Apple;Afternoon;
df088e16-eecf-4aba-8601-6f99415d9d5d;Apple;Afternoon;
197368b5-f21f-41ca-a68c-e18e26d822aa;Grape;Banana;
adb207b5-a739-4130-8e81-0220ec358eaf;Grape;Evening;
22710c2f-a2da-40d2-b73b-ffd20c7d0c27;Night;Honeydew;
6e277f10-cfce-471e-9c79-fbb68ca5b03c;Evening;Evening;
ea6328ff-a4f9-43fd-9482-8de3694a3e99;Grape;Night;
c5f62c1d-eb6c-4755-96cf-3b8c859fab8b;Night;Grape;
3ad6a5dc-084b-41b6-8250-3255edc67c05;Tree;Morning;
8205cd81-9f6a-4bfd-8df0-fbe48f0912c9;Kiwi;Grape;
7640c658-7650-4254-88fb-e5730d860931;Morning;Honeydew;
875398cd-72cc-4e12-87c4-ee9b62726e42;Evening;Night;
cc876714-3863-428c-a6c0-c95e71692420;Banana;Honeydew;
0d4b09ae-33d3-49c9-aa1f-7180497c5817;Banana;Afternoon;
93c03357-28cb-4a9c-b60b-2b798a3750de;Afternoon;Tree;
38917c16-a2ff-4952-b347-c5e6dc46b5ff;Evening;Banana;
